Material_ID,Name,Calorie,Protein,Lipids,Fiber,Carbohydrates,SaltContent
10249,ぼら　生,119,19.2,5,0,0.1,0.2
10250,ぼら　からすみ,353,40.4,28.9,0,0.3,3.6
10251,ほんもろこ　生,103,17.5,4.1,0,0.1,0.2
10252,きはだ　生,102,24.3,1,0,Tr,0.1
10253,くろまぐろ　天然　赤身　生,115,26.4,1.4,0,0.1,0.1
10254,くろまぐろ　天然　脂身　生,308,20.1,27.5,0,0.1,0.2
10450,くろまぐろ　養殖　赤身　生,153,24.8,7.6,0,0.3,0.1
10451,くろまぐろ　養殖　赤身　水煮,173,27.2,8.3,0,0.3,0.1
10452,くろまぐろ　養殖　赤身　蒸し,187,28,9.9,0,0.2,0.1
10453,くろまぐろ　養殖　赤身　電子レンジ調理,191,30.4,8.7,0,0.3,0.1
10454,くろまぐろ　養殖　赤身　焼き,202,29,10.6,0,0.3,0.1
10455,くろまぐろ　養殖　赤身　ソテー,194,28,10.2,0,0.3,0.1
10456,くろまぐろ　養殖　赤身　天ぷら,222,25.1,12.6,0,3.2,0.1
10255,びんなが　生,111,26,0.7,0,0.2,0.1
10256,みなみまぐろ　赤身　生,88,21.6,0.4,0,0.1,0.1
10257,みなみまぐろ　脂身　生,322,20.3,28.3,0,0.1,0.1
10258,めじまぐろ　生,139,25.2,4.8,0,0.1,0.1
10425,めばち　赤身　生,115,25.4,2.3,0,0.3,0.1
10426,めばち　脂身　生,158,23.9,7.5,0,0.4,0.3
10260,缶詰　水煮　フレーク　ライト,70,16,0.7,0,0.2,0.5
10261,缶詰　水煮　フレーク　ホワイト,96,18.3,2.5,0,0.4,0.7
10262,缶詰　味付け　フレーク,134,19,2.3,0,9.9,1.9
10263,缶詰　油漬　フレーク　ライト,265,17.7,21.7,0,0.1,0.9
10264,缶詰　油漬　フレーク　ホワイト,279,18.8,23.6,0,0.1,0.9
10265,マジェランあいなめ　生,243,13.3,22.9,0,0.1,0.2
10266,まながつお　生,161,17.1,10.9,0,Tr,0.4
10232,みなみくろたち　生,112,21.7,3,0,0.1,0.3
10267,みなみだら　生,68,16.4,0.3,0,Tr,0.6
10268,むつ　生,175,16.7,12.6,0,Tr,0.2
10269,むつ　水煮,161,22.2,8.4,0,Tr,0.2
10270,めじな　生,113,19.4,4.5,0,0.1,0.2
10271,めばる　生,100,18.1,3.5,0,Tr,0.2
10272,メルルーサ　生,73,17,0.6,0,Tr,0.4
10273,やつめうなぎ　生,245,15.8,21.8,0,0.2,0.1
10274,やつめうなぎ　干しやつめ,449,50.3,31.2,0,0.5,0.3
10275,やまめ　養殖　生,110,18.4,4.3,0,0.3,0.1
10276,わかさぎ　生,71,14.4,1.7,0,0.1,0.5
10277,わかさぎ　つくだ煮,308,28.7,5.5,0,38.2,4.8
10278,わかさぎ　あめ煮,301,26.3,5.1,0,40.4,4.1
10279,あかがい　生,70,13.5,0.3,0,3.5,0.8
10280,あげまき　生,44,8.1,0.6,0,2,1.5
10281,あさり　生,27,6,0.3,0,0.4,2.2
10282,あさり　つくだ煮,218,20.8,2.4,0,30.1,7.4
10283,あさり　缶詰　水煮,102,20.3,2.2,0,1.9,1
10284,あさり　缶詰　味付け,124,16.6,1.9,0,11.5,1.6
10427,あわび　くろあわび　生,76,14.3,0.8,0,3.6,1.1
10428,あわび　まだかあわび　生,74,14.6,0.4,0,3.3,0.8
10429,あわび　めがいあわび　生,74,12.2,0.3,0,6.8,0.8
10286,あわび　干し,257,38,1.6,0,23.8,7.4
10287,あわび　塩辛,93,14.8,3.9,0,1.4,6.6
10288,あわび　水煮缶詰,85,19.4,0.4,0,1,1.4
10289,いがい　生,63,10.3,1.6,0,3.2,1.4
10290,いたやがい　養殖　生,55,10.8,0.8,0,1.5,1.1
10291,エスカルゴ　水煮缶詰,75,16.5,1,0,0.8,0.7
10292,かき　養殖　生,58,6.9,2.2,0,4.9,1.2
10293,かき　養殖　水煮,90,9.9,3.6,0,7.1,0.9
10430,かき　養殖　フライ,256,7.6,11.1,-,32.9,1
10294,かき　くん製油漬缶詰,294,12.5,22.6,0,11.2,0.8
10295,さざえ　生,83,19.4,0.4,0,0.8,0.6
10296,さざえ　焼き,91,21.3,0.4,0,0.9,0.7
10318,さるぼう　味付け缶詰,131,15.9,2.2,0,12.9,2.2
10297,しじみ　生,54,7.5,1.4,0,4.5,0.4
10413,しじみ　水煮,95,15.4,2.7,0,5.5,0.3
10298,たいらがい　貝柱　生,94,21.8,0.2,0,1.5,0.7
10299,たにし　生,73,13,1.1,0,3.6,0.1
10300,つぶ　生,82,17.8,0.2,0,2.3,1
10301,とこぶし　生,78,16,0.4,0,3,0.7
10303,とりがい　斧足　生,81,12.9,0.3,0,6.9,0.3
10304,ばい　生,81,16.3,0.6,0,3.1,0.6
10305,ばかがい　生,56,10.9,0.5,0,2.4,0.8
10306,（はまぐり類）　はまぐり　生,35,6.1,0.6,0,1.8,2
10307,（はまぐり類）　はまぐり　水煮,79,14.9,1.5,0,2.9,1.2
10308,（はまぐり類）　はまぐり　焼き,70,13.3,1,0,2.8,2
10309,（はまぐり類）　はまぐり　つくだ煮,211,27,2.8,0,21.4,7.1
10310,（はまぐり類）　ちょうせんはまぐり　生,41,6.5,1,0,2.7,1.3
10311,ほたてがい　生,66,13.5,0.9,0,1.5,0.8
10312,ほたてがい　水煮,89,17.6,1.9,0,1.9,0.6
10313,ほたてがい　貝柱　生,82,16.9,0.3,0,3.5,0.3
10414,ほたてがい　貝柱　焼き,123,23.8,0.3,0,4.6,0.4
10314,ほたてがい　貝柱　煮干し,301,65.7,1.4,0,7.6,6.4
10315,ほたてがい　貝柱　水煮缶詰,87,19.5,0.6,0,1.5,1
10316,ほっきがい　生,66,11.1,1.1,0,3.8,0.6
10317,みるがい　水管　生,77,18.3,0.4,0,0.3,0.8
10319,あまえび　生,85,19.8,1.5,0,0.1,0.8
10320,いせえび　生,86,20.9,0.4,0,Tr,0.9
10321,くるまえび　養殖　生,90,21.6,0.6,0,Tr,0.4
10322,くるまえび　養殖　ゆで,116,28.2,0.5,0,Tr,0.5
10323,くるまえび　養殖　焼き,97,23.5,0.4,0,Tr,0.5
10431,さくらえび　生,78,16.6,2,-,0.1,0.7
10324,さくらえび　ゆで,82,18.2,1.5,-,Tr,2.1
10325,さくらえび　素干し,286,64.9,4,-,0.1,3
10326,さくらえび　煮干し,252,59.1,2.5,-,0.1,8.6
10327,大正えび　生,89,21.7,0.3,0,0.1,0.5
10328,しばえび　生,78,18.7,0.4,0,0.1,0.6
10415,バナメイえび　養殖　生,82,19.6,0.6,0,0.7,0.3
10416,バナメイえび　養殖　天ぷら,194,20,10.3,0.9,6.5,0.3
10329,ブラックタイガー　養殖　生,77,18.4,0.3,0,0.3,0.4
10330,干しえび,213,48.6,2.8,-,0.3,3.8
10331,つくだ煮,239,25.9,2.2,-,30.1,4.8
10332,がざみ　生,61,14.4,0.3,0,0.3,0.9
10333,毛がに　生,67,15.8,0.5,0,0.2,0.6
10334,毛がに　ゆで,78,18.4,0.5,0,0.2,0.6
10335,ずわいがに　生,59,13.9,0.4,0,0.1,0.8
10336,ずわいがに　ゆで,65,15,0.6,0,0.1,0.6
10337,ずわいがに　水煮缶詰,69,16.3,0.4,0,0.2,1.7
10338,たらばがに　生,56,13,0.9,0,0.2,0.9
10339,たらばがに　ゆで,77,17.5,1.5,0,0.3,0.8
10340,たらばがに　水煮缶詰,85,20.6,0.3,0,0.1,1.5
10341,がん漬,58,8.4,0.4,-,5.4,19.1
10342,あかいか　生,81,17.9,1.5,0,Tr,0.5
10343,けんさきいか　生,77,17.5,1,0,0.1,0.5
10344,こういか　生,64,14.9,1.3,0,0.1,0.7
10345,するめいか　生,76,17.9,0.8,0,0.1,0.5
10346,するめいか　水煮,98,21.9,0.9,0,0.1,0.6
10347,するめいか　焼き,108,23.6,1,0,0.1,0.8
10417,するめいか　胴　皮つき　生,78,18.6,0.7,0,0.1,0.5
10418,するめいか　胴　皮なし　生,80,18.6,0.6,0,0.1,0.5
10419,するめいか　胴　皮なし　天ぷら,175,16.7,10.8,0.8,6.3,0.4
10420,するめいか　耳・足　生,75,16.9,0.9,0,0,0.6
10348,ほたるいか　生,74,11.8,3.5,0,0.2,0.7
10349,ほたるいか　ゆで,91,17.7,2.9,0,0.4,0.6
10350,ほたるいか　くん製,305,43.1,7.5,0,21.3,3.8
10351,ほたるいか　つくだ煮,245,27,6.7,0,22.9,3
10352,やりいか　生,79,17.6,1,0,0.4,0.4
10353,するめ,304,69.2,4.3,0,0.4,2.3
10354,さきいか,268,45.5,3.1,0,17.3,6.9
10355,くん製,202,35.2,1.5,0,12.8,6.1
10356,切りいかあめ煮,310,22.7,4.7,0,46.1,2.8
10357,いかあられ,289,20,1.8,0,49.1,1.8
10358,塩辛,114,15.2,3.4,0,6.5,6.9
10359,味付け缶詰,127,21.4,1.8,0,7.7,1.8
10360,いいだこ　生,64,14.6,0.8,0,0.1,0.6
10361,まだこ　生,70,16.4,0.7,0,0.1,0.7
10362,まだこ　ゆで,91,21.7,0.7,0,0.1,0.6
10432,みずだこ　生,61,13.4,0.9,0,0.1,1.1
10363,あみ　つくだ煮,230,19.1,1.8,-,35.1,6.9
10364,あみ　塩辛,62,12.9,1.1,-,0.8,19.8
10365,うに　生うに,109,16,4.8,0,3.3,0.6
10366,うに　粒うに,172,17.2,5.8,0,15.6,8.4
10367,うに　練りうに,166,13.5,2.9,0,22.4,7.1
10368,おきあみ　生,84,15,3.2,-,0.2,1.1
10369,おきあみ　ゆで,78,13.8,3,-,Tr,1.6
10370,くらげ　塩蔵　塩抜き,21,5.2,0.1,0,Tr,0.3
10371,しゃこ　ゆで,89,19.2,1.7,0,0.2,0.8
10372,なまこ　生,22,4.6,0.3,0,0.5,1.7
10373,なまこ　このわた,54,11.4,1.8,0,0.5,4.6
10374,ほや　生,27,5,0.8,0,0.8,3.3
10375,ほや　塩辛,69,11.6,1.1,0,3.8,3.6
10376,かに風味かまぼこ,89,12.1,0.5,0,9.2,2.2
10423,黒はんぺん,119,11.2,2.9,0.9,13.7,1.4
10377,昆布巻きかまぼこ,83,8.9,0.5,-,11,2.4
10378,す巻きかまぼこ,89,12,0.8,0,8.7,2.2
10379,蒸しかまぼこ,93,12,0.9,0,9.7,2.5
10380,焼き抜きかまぼこ,102,16.2,1,0,7.4,2.4
10381,焼き竹輪,119,12.2,2,0,13.5,2.1
10382,だて巻,190,14.6,7.5,0,17.6,0.9
10383,つみれ,104,12,4.3,0,6.5,1.4
10384,なると,80,7.6,0.4,0,11.6,2
10385,はんぺん,93,9.9,1,0,11.4,1.5
10386,さつま揚げ,135,12.5,3.7,0,13.9,1.9
10387,魚肉ハム,155,13.4,6.7,0,11.1,2.3
10388,魚肉ソーセージ,158,11.5,7.2,0,12.6,2.1
11001,いのしし　肉　脂身つき　生,249,18.8,19.8,0,0.5,0.1
11002,いのぶた　肉　脂身つき　生,275,18.1,24.1,0,0.3,0.1
11003,うさぎ　肉　赤肉　生,131,20.5,6.3,0,Tr,0.1
11004,うし　［和牛肉］　かた　脂身つき　生,258,17.7,22.3,0,0.3,0.1
11005,うし　［和牛肉］　かた　皮下脂肪なし　生,239,18.3,19.8,0,0.3,0.1
11006,うし　［和牛肉］　かた　赤肉　生,183,20.2,12.2,0,0.3,0.1
11007,うし　［和牛肉］　かた　脂身　生,692,4,78,0,0,0
11008,うし　［和牛肉］　かたロース　脂身つき　生,380,13.8,37.4,0,0.2,0.1
11009,うし　［和牛肉］　かたロース　皮下脂肪なし　生,373,14,36.5,0,0.2,0.1
11010,うし　［和牛肉］　かたロース　赤肉　生,293,16.5,26.1,0,0.2,0.1
11011,うし　［和牛肉］　リブロース　脂身つき　生,514,9.7,56.5,0,0.1,0.1
11249,うし　［和牛肉］　リブロース　脂身つき　ゆで,539,12.6,58.2,0,0.1,0.1
11248,うし　［和牛肉］　リブロース　脂身つき　焼き,541,14.6,56.8,0,0.2,0.1
11012,うし　［和牛肉］　リブロース　皮下脂肪なし　生,502,10.3,54.4,0,0.1,0.1
11013,うし　［和牛肉］　リブロース　赤肉　生,395,14,40,0,0.2,0.1
11014,うし　［和牛肉］　リブロース　脂身　生,674,4.2,78,0,0,0.1
11015,うし　［和牛肉］　サーロイン　脂身つき　生,460,11.7,47.5,0,0.3,0.1
11016,うし　［和牛肉］　サーロイン　皮下脂肪なし　生,422,12.9,42.5,0,0.3,0.1
11017,うし　［和牛肉］　サーロイン　赤肉　生,294,17.1,25.8,0,0.4,0.1
11018,うし　［和牛肉］　ばら　脂身つき　生,472,11,50,0,0.1,0.1
11019,うし　［和牛肉］　もも　脂身つき　生,235,19.2,18.7,0,0.5,0.1
11020,うし　［和牛肉］　もも　皮下脂肪なし　生,212,20.2,15.5,0,0.6,0.1
11251,うし　［和牛肉］　もも　皮下脂肪なし　ゆで,302,25.7,23.3,0,0.2,0.1
11250,うし　［和牛肉］　もも　皮下脂肪なし　焼き,300,27.7,22.7,0,0.5,0.1
11021,うし　［和牛肉］　もも　赤肉　生,176,21.3,10.7,0,0.6,0.1
11022,うし　［和牛肉］　もも　脂身　生,664,4.4,75.4,0,0,0.1
11023,うし　［和牛肉］　そともも　脂身つき　生,244,17.8,20,0,0.5,0.1
11024,うし　［和牛肉］　そともも　皮下脂肪なし　生,219,18.7,16.6,0,0.5,0.1
11025,うし　［和牛肉］　そともも　赤肉　生,159,20.7,8.7,0,0.6,0.1
11026,うし　［和牛肉］　ランプ　脂身つき　生,319,15.1,29.9,0,0.4,0.1
11027,うし　［和牛肉］　ランプ　皮下脂肪なし　生,293,16,26.4,0,0.4,0.1
11028,うし　［和牛肉］　ランプ　赤肉　生,196,19.2,13.6,0,0.5,0.1
11029,うし　［和牛肉］　ヒレ　赤肉　生,207,19.1,15,0,0.3,0.1
11030,うし　［乳用肥育牛肉］　かた　脂身つき　生,231,17.1,19.8,0,0.3,0.2
11309,うし　［乳用肥育牛肉］　かた　脂身つき　ゆで,298,20.8,23.8,0,0.1,0.1
11310,うし　［乳用肥育牛肉］　かた　脂身つき　焼き,322,23,25.5,0,0.2,0.1
11031,うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生,193,17.9,14.9,0,0.4,0.1
11032,うし　［乳用肥育牛肉］　かた　赤肉　生,138,20.4,6.7,0,0.2,0.2
11301,うし　［乳用肥育牛肉］　かた　赤肉　ゆで,174,27.9,7.1,0,1,0.1
11302,うし　［乳用肥育牛肉］　かた　赤肉　焼き,175,26.9,7.7,0,0.8,0.2
11033,うし　［乳用肥育牛肉］　かた　脂身　生,650,4.5,73.3,0,0,0.1
11034,うし　［乳用肥育牛肉］　かたロース　脂身つき　生,295,16.2,26.4,0,0.2,0.1
11035,うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生,285,16.5,25.2,0,0.2,0.1
11036,うし　［乳用肥育牛肉］　かたロース　赤肉　生,196,19.1,13.9,0,0.2,0.1
11037,うし　［乳用肥育牛肉］　リブロース　脂身つき　生,380,14.1,37.1,0,0.2,0.1
11039,うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで,428,17.2,43,0,0.3,0.1
11038,うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き,457,20.4,45,0,0.3,0.1
11040,うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生,351,15,33.4,0,0.2,0.1
11041,うし　［乳用肥育牛肉］　リブロース　赤肉　生,230,18.8,17.8,0,0.3,0.1
11042,うし　［乳用肥育牛肉］　リブロース　脂身　生,703,3.7,80.5,0,0,0
11043,うし　［乳用肥育牛肉］　サーロイン　脂身つき　生,313,16.5,27.9,0,0.4,0.1
11044,うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生,253,18.4,20.2,0,0.5,0.1
11045,うし　［乳用肥育牛肉］　サーロイン　赤肉　生,167,21.1,9.1,0,0.6,0.2
11046,うし　［乳用肥育牛肉］　ばら　脂身つき　生,381,12.8,39.4,0,0.3,0.1
11252,うし　［乳用肥育牛肉］　ばら　脂身つき　焼き,451,15.9,44.2,0,0.3,0.2
11047,うし　［乳用肥育牛肉］　もも　脂身つき　生,196,19.5,13.3,0,0.4,0.1
11048,うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生,169,20.5,9.9,0,0.4,0.1
11050,うし　［乳用肥育牛肉］　もも　皮下脂肪なし　ゆで,235,28.4,13.8,0,0.6,0.1
11049,うし　［乳用肥育牛肉］　もも　皮下脂肪なし　焼き,227,28,13.2,0,0.6,0.2
11051,うし　［乳用肥育牛肉］　もも　赤肉　生,130,21.9,4.9,0,0.4,0.1
11052,うし　［乳用肥育牛肉］　もも　脂身　生,594,5.1,64.1,0,0.2,0.1
11053,うし　［乳用肥育牛肉］　そともも　脂身つき　生,220,18.2,16.3,0,0.6,0.1
11054,うし　［乳用肥育牛肉］　そともも　皮下脂肪なし　生,179,19.6,11.1,0,0.6,0.1
11055,うし　［乳用肥育牛肉］　そともも　赤肉　生,131,21.3,5,0,0.7,0.2
11056,うし　［乳用肥育牛肉］　ランプ　脂身つき　生,234,18.6,17.8,0,0.6,0.1
11057,うし　［乳用肥育牛肉］　ランプ　皮下脂肪なし　生,203,19.7,13.9,0,0.6,0.1
11058,うし　［乳用肥育牛肉］　ランプ　赤肉　生,142,22,6.1,0,0.7,0.2
11059,うし　［乳用肥育牛肉］　ヒレ　赤肉　生,177,20.8,11.2,0,0.5,0.1
11253,うし　［乳用肥育牛肉］　ヒレ　赤肉　焼き,238,27.2,15.2,0,0.4,0.2
11254,うし　［交雑牛肉］　リブロース　脂身つき　生,489,12,51.8,0,0.3,0.1
11256,うし　［交雑牛肉］　リブロース　脂身つき　ゆで,540,13.2,56.5,0,0.1,0
11255,うし　［交雑牛肉］　リブロース　脂身つき　焼き,575,14.5,60.1,0,0.2,0.1
11257,うし　［交雑牛肉］　リブロース　皮下脂肪なし　生,438,13.6,45.2,0,0.3,0.1
11258,うし　［交雑牛肉］　リブロース　赤肉　生,338,16.7,32.3,0,0.4,0.1
11259,うし　［交雑牛肉］　リブロース　脂身　生,759,3.6,86.7,0,0,0
11260,うし　［交雑牛肉］　ばら　脂身つき　生,445,12.2,44.4,0,0.3,0.2
11261,うし　［交雑牛肉］　もも　脂身つき　生,312,16.4,28.9,0,0.4,0.2
11262,うし　［交雑牛肉］　もも　皮下脂肪なし　生,250,18.3,21.6,0,0.4,0.2
11264,うし　［交雑牛肉］　もも　皮下脂肪なし　ゆで,331,25.7,28.2,0,0.2,0.1
11263,うし　［交雑牛肉］　もも　皮下脂肪なし　焼き,313,25,27.6,0,0.5,0.2
11265,うし　［交雑牛肉］　もも　赤肉　生,222,19.3,17.5,0,0.5,0.2
11266,うし　［交雑牛肉］　もも　脂身　生,682,4.8,75.8,0,0.1,0.1
11267,うし　［交雑牛肉］　ヒレ　赤肉　生,229,19,18,0,0.4,0.1
11060,うし　［輸入牛肉］　かた　脂身つき　生,160,19,10.6,0,0.1,0.1
11061,うし　［輸入牛肉］　かた　皮下脂肪なし　生,138,19.6,7.8,0,0.1,0.1
11062,うし　［輸入牛肉］　かた　赤肉　生,114,20.4,4.6,0,0.1,0.1
11063,うし　［輸入牛肉］　かた　脂身　生,537,7.1,60.5,0,0,0.1
11064,うし　［輸入牛肉］　かたロース　脂身つき　生,221,17.9,17.4,0,0.1,0.1
11065,うし　［輸入牛肉］　かたロース　皮下脂肪なし　生,219,18,17.1,0,0.1,0.1
11066,うし　［輸入牛肉］　かたロース　赤肉　生,160,19.7,9.5,0,0.1,0.1
11067,うし　［輸入牛肉］　リブロース　脂身つき　生,212,20.1,15.4,0,0.4,0.1
11269,うし　［輸入牛肉］　リブロース　脂身つき　ゆで,307,25.8,23.9,0,0.1,0
11268,うし　［輸入牛肉］　リブロース　脂身つき　焼き,306,25,23.9,0,0.3,0.1
11068,うし　［輸入牛肉］　リブロース　皮下脂肪なし　生,203,20.3,14.4,0,0.4,0.1
11069,うし　［輸入牛肉］　リブロース　赤肉　生,163,21.7,9.1,0,0.4,0.1
11070,うし　［輸入牛肉］　リブロース　脂身　生,653,5.7,73.1,0,0.1,0
11071,うし　［輸入牛肉］　サーロイン　脂身つき　生,273,17.4,23.7,0,0.4,0.1
11072,うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生,218,19.1,16.5,0,0.4,0.1
11073,うし　［輸入牛肉］　サーロイン　赤肉　生,127,22,4.4,0,0.5,0.1
11074,うし　［輸入牛肉］　ばら　脂身つき　生,338,14.4,32.9,0,0.2,0.1
11075,うし　［輸入牛肉］　もも　脂身つき　生,148,19.6,8.6,0,0.4,0.1
11076,うし　［輸入牛肉］　もも　皮下脂肪なし　生,133,20,6.7,0,0.4,0.1
11271,うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで,204,30,11,0,0.2,0
11270,うし　［輸入牛肉］　もも　皮下脂肪なし　焼き,205,28,14.1,0,0.4,0.1
11077,うし　［輸入牛肉］　もも　赤肉　生,117,21.2,4.3,0,0.4,0.1
11078,うし　［輸入牛肉］　もも　脂身　生,580,6.3,64.4,0,0.2,0
11079,うし　［輸入牛肉］　そともも　脂身つき　生,197,18.7,14.3,0,0.3,0.1
11080,うし　［輸入牛肉］　そともも　皮下脂肪なし　生,178,19.3,11.9,0,0.3,0.1
11081,うし　［輸入牛肉］　そともも　赤肉　生,117,21.2,3.9,0,0.3,0.1
11082,うし　［輸入牛肉］　ランプ　脂身つき　生,214,18.4,16.4,0,0.4,0.1
11083,うし　［輸入牛肉］　ランプ　皮下脂肪なし　生,174,19.7,11.1,0,0.5,0.1
11084,うし　［輸入牛肉］　ランプ　赤肉　生,112,21.6,3,0,0.5,0.1
11085,うし　［輸入牛肉］　ヒレ　赤肉　生,123,20.5,4.8,0,0.3,0.1
11086,うし　［子牛肉］　リブロース　皮下脂肪なし　生,94,21.7,0.9,0,0.3,0.2
11087,うし　［子牛肉］　ばら　皮下脂肪なし　生,113,20.9,3.6,0,0,0.3
11088,うし　［子牛肉］　もも　皮下脂肪なし　生,107,21.2,2.7,0,0.2,0.1
11089,うし　［ひき肉］　生,251,17.1,21.1,0,0.3,0.2
11272,うし　［ひき肉］　焼き,280,25.9,21.3,0,0.4,0.2
11090,うし　［副生物］　舌　生,318,13.3,31.8,0,0.2,0.2
11273,うし　［副生物］　舌　焼き,401,20.2,37.1,0,0.2,0.2
11091,うし　［副生物］　心臓　生,128,16.5,7.6,0,0.1,0.2
11092,うし　［副生物］　肝臓　生,119,19.6,3.7,0,3.7,0.1
11093,うし　［副生物］　じん臓　生,118,16.7,6.4,0,0.2,0.2
11094,うし　［副生物］　第一胃　ゆで,166,24.5,8.4,0,0,0.1
11095,うし　［副生物］　第二胃　ゆで,186,12.4,15.7,0,0,0.1
11096,うし　［副生物］　第三胃　生,57,11.7,1.3,0,0,0.1
11097,うし　［副生物］　第四胃　ゆで,308,11.1,30,0,0,0.1
11098,うし　［副生物］　小腸　生,268,9.9,26.1,0,0,0.2
11099,うし　［副生物］　大腸　生,150,9.3,13,0,0,0.2
11100,うし　［副生物］　直腸　生,106,11.6,7,0,0,0.2
11101,うし　［副生物］　腱　ゆで,152,28.3,4.9,0,0,0.2
11102,うし　［副生物］　子宮　ゆで,95,18.4,3,0,0,0.2
11103,うし　［副生物］　尾　生,440,11.6,47.1,0,Tr,0.1
11274,うし　［副生物］　横隔膜　生,288,14.8,27.3,0,0.3,0.1
11296,うし　［副生物］　横隔膜　ゆで,414,21.3,36.7,0,0.2,0.1
11297,うし　［副生物］　横隔膜　焼き,401,21.1,37.2,0,0.3,0.1
11104,うし　［加工品］　ローストビーフ,190,21.7,11.7,0,0.9,0.8
11105,うし　［加工品］　コンビーフ缶詰,191,19.8,13,0,1.7,1.8
11106,うし　［加工品］　味付け缶詰,156,19.2,4.4,0,9.9,1.8
11107,うし　［加工品］　ビーフジャーキー,304,54.8,7.8,0,6.4,4.8
11108,うし　［加工品］　スモークタン,273,18.1,23,0,0.9,1.6
11109,うま　肉　赤肉　生,102,20.1,2.5,0,0.3,0.1
11110,くじら　肉　赤肉　生,100,24.1,0.4,0,0.2,0.2
11111,くじら　うねす　生,328,18.8,31.4,0,0.2,0.4
11112,くじら　本皮　生,577,9.7,68.8,0,0.2,0.1
11113,くじら　さらしくじら,28,5.3,0.9,0,0,0
11114,しか　あかしか　赤肉　生,102,22.3,1.5,0,0.5,0.1
11275,しか　にほんじか　赤肉　生,119,23.9,4,0,0.3,0.1
11294,しか　にほんじか　えぞしか　赤肉　生,126,22.6,5.2,0,0.6,0.1
11295,しか　にほんじか　ほんしゅうじか・きゅうしゅうじか　赤肉　生,107,22.6,2.5,0,0.1,0.1
11115,ぶた　［大型種肉］　かた　脂身つき　生,201,18.5,14.6,0,0.2,0.1
11116,ぶた　［大型種肉］　かた　皮下脂肪なし　生,158,19.7,9.3,0,0.2,0.1
11117,ぶた　［大型種肉］　かた　赤肉　生,114,20.9,3.8,0,0.2,0.1
11118,ぶた　［大型種肉］　かた　脂身　生,663,5.3,72.4,0,0,0.1
11119,ぶた　［大型種肉］　かたロース　脂身つき　生,237,17.1,19.2,0,0.1,0.1
11120,ぶた　［大型種肉］　かたロース　皮下脂肪なし　生,212,17.8,16,0,0.1,0.1
11121,ぶた　［大型種肉］　かたロース　赤肉　生,146,19.7,7.8,0,0.1,0.2
11122,ぶた　［大型種肉］　かたロース　脂身　生,644,5.4,70.7,0,0,0.1
11123,ぶた　［大型種肉］　ロース　脂身つき　生,248,19.3,19.2,0,0.2,0.1
11125,ぶた　［大型種肉］　ロース　脂身つき　ゆで,299,23.9,24.1,0,0.3,0.1
11124,ぶた　［大型種肉］　ロース　脂身つき　焼き,310,26.7,22.7,0,0.3,0.1
11276,ぶた　［大型種肉］　ロース　脂身つき　とんかつ,429,22,35.9,0.7,9.8,0.3
11126,ぶた　［大型種肉］　ロース　皮下脂肪なし　生,190,21.1,11.9,0,0.3,0.1
11127,ぶた　［大型種肉］　ロース　赤肉　生,140,22.7,5.6,0,0.3,0.1
11128,ぶた　［大型種肉］　ロース　脂身　生,695,5.1,76.3,0,0,0
11129,ぶた　［大型種肉］　ばら　脂身つき　生,366,14.4,35.4,0,0.1,0.1
11277,ぶた　［大型種肉］　ばら　脂身つき　焼き,444,19.6,43.9,0,0.1,0.1
11130,ぶた　［大型種肉］　もも　脂身つき　生,171,20.5,10.2,0,0.2,0.1
11131,ぶた　［大型種肉］　もも　皮下脂肪なし　生,138,21.5,6,0,0.2,0.1
11133,ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,185,28.9,8.1,0,0.3,0.1
11132,ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,186,30.2,7.6,0,0.3,0.1
11134,ぶた　［大型種肉］　もも　赤肉　生,119,22.1,3.6,0,0.2,0.1
11135,ぶた　［大型種肉］　もも　脂身　生,611,6.5,67.6,0,0,0.1
11136,ぶた　［大型種肉］　そともも　脂身つき　生,221,18.8,16.5,0,0.2,0.1
11137,ぶた　［大型種肉］　そともも　皮下脂肪なし　生,175,20.2,10.7,0,0.2,0.1
11138,ぶた　［大型種肉］　そともも　赤肉　生,133,21.4,5.5,0,0.2,0.1
11139,ぶた　［大型種肉］　そともも　脂身　生,631,6.6,68.1,0,0,0.1
11140,ぶた　［大型種肉］　ヒレ　赤肉　生,118,22.2,3.7,0,0.3,0.1
11278,ぶた　［大型種肉］　ヒレ　赤肉　焼き,202,39.3,5.9,0,0.4,0.2
11279,ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,379,25.1,25.3,0.9,14.9,0.4
11141,ぶた　［中型種肉］　かた　脂身つき　生,224,18.3,17.2,0,0,0.1
11142,ぶた　［中型種肉］　かた　皮下脂肪なし　生,172,19.7,10.8,0,0,0.1
